Timestamp,ACI,ADI
2019-03-30 20:54:06,3355.6648,0.2749
2019-03-30 21:24:07,2668.5371,0.2513
2019-03-30 22:24:09,2651.9878,0.26
2019-03-30 22:54:10,2974.4287,0.2611
2019-03-30 23:24:11,2902.2773,0.2394
2019-03-30 23:54:12,3073.8508,0.2655
2019-03-31 00:54:14,3002.4617,0.2579
2019-03-31 01:24:15,3010.5212,0.2565
2019-03-31 01:54:16,2818.3433,0.2241
2019-03-31 03:54:18,3005.3005,0.2365
2019-03-31 03:24:19,2915.0776,0.2222
2019-03-31 03:54:20,3108.5034,0.2416
2019-03-31 04:24:21,3159.7263,0.2348
2019-03-31 04:54:22,3609.135,0.2968
2019-03-31 05:54:24,3476.501,0.2705
2019-03-31 06:24:25,3808.093,0.3202
2019-03-31 06:54:26,3744.5896,0.3175
2019-03-31 07:24:27,3887.3589,0.3158
2019-03-31 07:54:28,4181.1694,0.3938
2019-03-31 08:24:29,4102.9204,0.386
2019-03-31 08:54:30,4001.6191,0.3412
2019-03-31 09:24:31,4274.8555,0.3569
2019-03-31 10:24:33,3966.2959,0.367
2019-03-31 10:54:34,4095.2686,0.3504
2019-03-31 11:54:36,4149.9922,0.3864
2019-03-31 12:24:37,4138.4121,0.3548
2019-03-31 12:54:38,4193.498,0.3269
2019-03-31 13:24:39,3858.4138,0.3083
2019-03-31 14:24:41,4056.01,0.3432
2019-03-31 14:54:42,3963.9138,0.3463
2019-03-31 15:24:43,3908.585,0.3568
2019-03-31 15:54:44,4189.8511,0.3327
2019-03-31 16:24:45,3802.6799,0.3175
2019-03-31 16:54:46,3633.9775,0.3152
2019-03-31 17:24:47,3485.0388,0.2943
2019-03-31 17:54:48,3942.2537,0.2938
2019-03-31 18:54:50,2702.1438,0.2377
2019-03-31 19:24:51,2938.2407,0.2476
2019-03-31 20:24:53,2390.6628,0.139
2019-03-31 21:24:55,2353.8225,0.1368
2019-03-31 21:54:56,2436.8982,0.1078
2019-03-31 22:24:57,2367.7002,0.1493
2019-03-31 23:55:00,2413.7358,0.1587
2019-04-01 00:25:01,2451.2219,0.0929
2019-04-01 01:55:04,2476.1482,0.0942
2019-04-01 03:25:07,2481.1221,0.1093
2019-04-01 03:55:08,2445.9663,0.1145
2019-04-01 04:55:10,2557.5259,0.2197
2019-04-01 05:55:12,3031.895,0.3029
2019-04-01 06:25:13,2688.0054,0.2767
2019-04-01 07:25:15,2635.124,0.2941
2019-04-01 07:55:16,2606.3269,0.2543
2019-04-01 08:25:17,2642.1494,0.2556
2019-04-01 08:55:18,2715.0823,0.2574
2019-04-01 09:55:20,3461.2007,0.3088
2019-04-01 10:25:21,3579.2324,0.2859
2019-04-01 10:55:22,3908.3044,0.316
2019-04-01 11:25:23,4301.0981,0.3314
2019-04-01 11:55:24,3792.5457,0.3346
2019-04-01 12:25:25,3172.6853,0.3066
2019-04-01 12:55:26,3620.9871,0.3359
2019-04-01 13:25:27,3672.1353,0.304
2019-04-01 13:55:28,3828.4121,0.3109
2019-04-01 14:25:29,3721.7578,0.3407
2019-04-01 14:55:30,3191.0549,0.3288
2019-04-01 15:25:31,3011.7253,0.3245
2019-04-01 15:55:32,3008.2146,0.3065
2019-04-01 16:25:33,3185.7937,0.3081
2019-04-01 16:55:34,3109.175,0.3122
2019-04-01 17:25:35,2666.946,0.3193
2019-04-01 17:55:36,3690.5159,0.3122
2019-04-01 18:25:37,2630.0527,0.2625
2019-04-01 18:55:38,2446.0322,0.2143
2019-04-01 19:25:39,2351.9233,0.245
2019-04-01 19:55:40,2384.4402,0.2236
2019-04-01 20:55:42,2456.8369,0.1277
2019-04-01 21:25:43,2405.8726,0.1697
2019-04-01 21:55:44,2424.0913,0.1451
2019-04-01 23:25:47,2277.8618,0.2036
2019-04-01 23:55:48,2328.1904,0.146
2019-04-02 00:25:49,2362.6758,0.1061
2019-04-02 00:55:50,2454.0591,0.116
2019-04-02 01:25:51,2363.8965,0.1957
2019-04-02 01:55:52,2400.052,0.1397
2019-04-02 02:55:54,2421.1619,0.2094
2019-04-02 03:25:55,2541.8516,0.2198
2019-04-02 04:25:57,2429.5291,0.2027
2019-04-02 06:26:01,2774.6816,0.3517
2019-04-02 06:56:02,2562.4404,0.2894
2019-04-02 07:26:03,3062.4773,0.3321
2019-04-02 07:56:04,3234.4421,0.3345
2019-04-02 08:26:05,4056.2097,0.3515
2019-04-02 08:56:06,4052.6514,0.3627
2019-04-02 09:56:08,3955.1982,0.3543
2019-04-02 10:26:09,3759.9326,0.3389
2019-04-02 11:26:11,3801.0486,0.4056
2019-04-02 12:26:13,3830.8735,0.3615
2019-04-02 12:56:14,3531.3787,0.3481
2019-04-02 13:26:15,3522.5708,0.3593
2019-04-02 13:56:16,3636.8838,0.3783
2019-04-02 14:26:17,3239.5193,0.3436
2019-04-02 14:56:18,2935.771,0.3265
2019-04-02 15:26:19,2962.073,0.3378
2019-04-02 15:56:20,3357.4541,0.3414
2019-04-02 16:26:21,2892.4197,0.3167
2019-04-02 16:56:22,2993.4204,0.3131
2019-04-02 17:56:24,2914.6208,0.3592
2019-04-02 18:26:25,2828.0068,0.2933
2019-04-02 18:56:26,2798.7844,0.3202
2019-04-02 19:26:27,2541.437,0.2869
2019-04-02 19:56:28,2602.3279,0.2879
2019-04-02 20:26:29,2669.6777,0.2632
2019-04-02 21:26:31,2532.8025,0.282
2019-04-02 22:26:33,2788.252,0.2849
2019-04-02 22:56:34,2766.354,0.2142
2019-04-02 23:26:35,2730.5974,0.2072
2019-04-02 23:56:36,2750.4824,0.1954
2019-04-03 00:26:37,2772.2922,0.192
2019-04-03 00:56:38,2961.3938,0.2575
2019-04-03 01:56:40,2571.1318,0.2682
2019-04-03 02:26:41,2582.6931,0.1866
2019-04-03 02:56:42,2450.01,0.2136
2019-04-03 03:26:43,2368.2234,0.138
2019-04-03 03:56:44,2385.6101,0.1912
2019-04-03 04:26:45,2569.6228,0.1976
2019-04-03 04:56:46,2451.0059,0.2488
2019-04-03 05:26:47,2367.9546,0.2754
2019-04-03 05:56:48,2714.4387,0.2759
2019-04-03 06:26:49,3119.7932,0.2697
2019-04-03 06:56:50,3147.3474,0.278
2019-04-03 07:56:52,3177.7507,0.295
2019-04-03 08:26:53,3261.5969,0.3048
2019-04-03 08:56:54,3258.7146,0.3073
2019-04-03 09:26:55,3461.2178,0.3518
2019-04-03 10:26:57,3768.4602,0.3046
2019-04-03 10:56:58,3496.7046,0.3109
2019-04-03 11:26:59,3443.0938,0.3019
2019-04-03 11:57:00,3511.4702,0.3121
2019-04-03 12:27:01,2988.2893,0.2939
2019-04-03 12:57:02,3331.4099,0.3284
2019-04-03 13:27:03,3417.511,0.3828
2019-04-03 13:57:04,2923.5244,0.375
2019-04-03 14:27:05,3254.4858,0.3054
2019-04-03 15:27:07,3565.3235,0.3505
2019-04-03 15:57:08,3814.4368,0.3348
2019-04-03 16:27:09,3266.3455,0.3457
2019-04-03 16:57:10,3476.8284,0.304
2019-04-03 17:27:11,3277.0923,0.318
2019-04-03 17:57:12,3512.7654,0.3272
2019-04-03 18:27:13,3193.657,0.3075
2019-04-03 18:57:14,2970.5781,0.3336
2019-04-03 19:27:15,3012.5969,0.3052
2019-04-03 19:57:16,3000.2505,0.3112
2019-04-03 20:27:17,2905.6282,0.3242
2019-04-03 20:57:18,3137.1873,0.2626
2019-04-03 21:27:19,2924.8462,0.296
2019-04-03 21:57:20,2695.9575,0.256
2019-04-03 23:27:23,2793.6118,0.289
2019-04-03 23:57:24,2893.3535,0.2213
2019-04-04 00:27:25,2802.6865,0.2142
2019-04-04 00:57:26,2779.9878,0.2132
2019-04-04 01:27:27,3043.4407,0.2242
2019-04-04 01:57:28,2774.1763,0.229
2019-04-04 02:27:29,2729.0232,0.3198
2019-04-04 02:57:30,2935.8301,0.2479
2019-04-04 03:27:31,3100.0952,0.2322
2019-04-04 04:27:33,2920.1978,0.2692
2019-04-04 04:57:34,2637.0825,0.2992
2019-04-04 05:27:35,2764.7932,0.2958
2019-04-04 05:57:36,3075.3792,0.3108
2019-04-04 06:27:37,2981.3459,0.3197
2019-04-04 06:57:38,2971.3625,0.3063
2019-04-04 07:27:39,3230.1299,0.3932
2019-04-04 07:57:40,3225.1533,0.303
2019-04-04 08:27:41,2925.7698,0.3162
2019-04-04 08:57:42,3351.5229,0.3099
2019-04-04 09:27:44,3145.4817,0.3608
2019-04-04 09:57:45,3570.3318,0.3131
2019-04-04 10:27:46,3446.9426,0.3194
2019-04-04 11:57:49,3498.8311,0.3431
2019-04-04 12:27:50,3634.8154,0.3473
2019-04-04 13:27:52,3679.0537,0.4109
2019-04-04 13:57:53,3463.2039,0.3622
2019-04-04 14:27:54,3443.8298,0.3033
2019-04-04 14:57:55,3789.9426,0.312
2019-04-04 15:27:56,3528.9075,0.3289
2019-04-04 15:57:57,3626.3821,0.3343
2019-04-04 16:57:59,3670.3716,0.342
2019-04-04 17:28:00,3628.6941,0.3343
2019-04-04 17:58:01,3522.8633,0.3144
2019-04-04 18:28:02,3896.1086,0.3619
2019-04-04 18:58:03,3403.9204,0.3392
2019-04-04 19:28:04,3230.3525,0.3308
2019-04-04 19:58:05,3412.1626,0.3144
2019-04-04 20:28:06,3443.6074,0.3315
2019-04-04 20:58:07,3519.8608,0.2883
2019-04-04 21:28:08,3384.4629,0.312
2019-04-04 22:28:10,3079.4048,0.3342
2019-04-04 22:58:11,3158.0908,0.2694
2019-04-04 23:28:12,3073.1877,0.2606
2019-04-04 23:58:13,3102.4089,0.2535
2019-04-05 00:58:15,3057.6047,0.2775
2019-04-05 01:28:16,2838.926,0.3007
2019-04-05 02:28:18,3089.1621,0.2827
2019-04-05 03:58:21,2962.8142,0.24
2019-04-05 04:58:23,2608.4727,0.2901
2019-04-05 05:28:24,2670.998,0.3206
2019-04-05 05:58:25,2806.6372,0.2912
2019-04-05 06:28:26,2738.4199,0.3303
2019-04-05 06:58:27,3099.2598,0.2954
2019-04-05 07:28:28,2977.5203,0.3207
2019-04-05 07:58:29,3012.4277,0.2994
2019-04-05 08:28:30,3212.188,0.308
2019-04-05 09:28:32,3429.9578,0.3704
2019-04-05 09:58:33,4122.2544,0.3395
2019-04-05 12:28:38,3918.9163,0.3315
2019-04-05 12:58:39,3723.2087,0.3577
2019-04-05 13:28:40,3543.9917,0.3571
2019-04-05 13:58:41,3799.7148,0.3612
2019-04-05 14:58:43,2967.1003,0.4539
2019-04-05 15:28:44,3316.6309,0.3539
2019-04-05 15:58:45,3412.9109,0.3629
2019-04-05 16:58:47,3395.6052,0.3429
2019-04-05 18:58:51,3514.8096,0.3244
2019-04-05 19:28:52,3534.3977,0.3073
2019-04-05 19:58:53,3219.0051,0.3041
2019-04-05 20:28:54,3613.9539,0.3051
2019-04-05 20:58:55,3536.5703,0.296
2019-04-05 21:28:56,3720.5823,0.3064
2019-04-05 21:58:57,3381.9912,0.2964
2019-04-05 22:28:58,3636.5452,0.3044
2019-04-05 22:58:59,2978.2029,0.2898
2019-04-05 23:29:00,3032.5247,0.2409
2019-04-05 23:59:01,3002.0771,0.2687
2019-04-06 00:29:02,4039.7175,0.2633
2019-04-06 00:59:03,3126.8616,0.2605
2019-04-06 01:29:04,3059.9653,0.2577
2019-04-06 02:29:06,2873.8601,0.2359
2019-04-06 02:59:07,2828.835,0.2762
2019-04-06 03:29:08,3119.5347,0.23
2019-04-06 03:59:09,3066.8088,0.26
2019-04-06 04:59:11,2535.1069,0.2238
2019-04-06 05:29:12,2715.1125,0.2408
2019-04-06 05:59:13,2784.0991,0.256
2019-04-06 06:59:15,2784.3772,0.2612
2019-04-06 07:29:16,3047.5271,0.2633
2019-04-06 07:59:17,2860.6082,0.273
2019-04-06 08:29:18,3041.3342,0.2785
2019-04-06 08:59:19,3303.0574,0.3039
2019-04-06 09:29:20,2631.5085,0.3007
2019-04-06 09:59:21,2892.5701,0.2897
2019-04-06 10:29:22,2960.168,0.309
2019-04-06 10:59:23,3785.1321,0.3445
2019-04-06 11:29:24,4246.4834,0.3272
2019-04-06 11:59:25,3835.6743,0.3154
2019-04-06 12:59:27,3057.4829,0.2953
2019-04-06 13:29:28,3467.292,0.3001
2019-04-06 13:59:29,3153.0637,0.2956
2019-04-06 14:29:30,3640.9333,0.3477
2019-04-06 14:59:31,2933.9846,0.2855
2019-04-06 15:59:33,2913.4502,0.2989
2019-04-06 16:29:34,2483.3582,0.2842
2019-04-06 16:59:35,2761.0081,0.3122
2019-04-06 17:29:36,2694.6858,0.2749
2019-04-06 17:59:37,3377.1904,0.2932
2019-04-06 18:29:38,3025.4988,0.249
2019-04-06 18:59:39,2606.0935,0.2571
2019-04-06 19:29:40,2388.8877,0.2336
2019-04-06 19:59:41,2919.792,0.2354
2019-04-06 20:29:42,2933.5117,0.234
2019-04-06 21:29:44,2473.0237,0.2117
2019-04-06 21:59:45,2515.8608,0.1857
2019-04-06 22:59:47,2622.7139,0.1848
2019-04-06 23:29:48,2864.2734,0.1895
2019-04-06 23:59:49,2798.7498,0.1398
2019-04-07 00:29:50,2813.5681,0.1139
2019-04-07 00:59:51,2700.4814,0.1177
2019-04-07 01:59:53,2915.7434,0.0851
2019-04-07 02:29:54,2619.5369,0.0922
2019-04-07 02:59:55,2562.906,0.0881
2019-04-07 03:29:56,2486.3911,0.1294
2019-04-07 03:59:57,2463.1067,0.0695
2019-04-07 04:29:58,2298.9377,0.0909
2019-04-07 04:59:59,2155.1243,0.0985
2019-04-07 05:30:00,2176.2961,0.0988
2019-04-07 06:00:01,2307.5713,0.1721
2019-04-07 06:30:03,2941.667,0.1953
2019-04-07 07:00:04,2744.189,0.2419
2019-04-07 07:30:05,2682.3625,0.2258
2019-04-07 08:00:06,2764.9519,0.2564
2019-04-07 08:30:07,3132.5991,0.2698
2019-04-07 09:00:08,2822.3574,0.2457
2019-04-07 09:30:09,2901.8442,0.2347
2019-04-07 10:00:10,2869.635,0.247
2019-04-07 10:30:11,2850.5469,0.2674
2019-04-07 11:00:12,3303.2539,0.27
2019-04-07 12:00:14,3449.5044,0.2686
2019-04-07 12:30:15,3776.0618,0.2995
2019-04-07 13:00:16,3510.8787,0.3132
2019-04-07 13:30:17,3588.6729,0.247
2019-04-07 14:30:19,3227.5247,0.217
2019-04-07 15:00:20,3084.7546,0.2321
2019-04-07 15:30:21,3641.1072,0.2847
2019-04-07 16:00:22,3149.2913,0.2426
2019-04-07 16:30:23,3721.2017,0.2811
2019-04-07 17:00:24,3102.2654,0.2504
2019-04-07 17:30:25,3282.4609,0.2554
2019-04-07 18:00:26,2988.7427,0.2857
2019-04-07 18:30:27,2656.0415,0.2527
2019-04-07 19:30:29,2692.6777,0.251
2019-04-07 20:00:30,3053.6238,0.2424
2019-04-07 20:30:31,2797.334,0.2493
2019-04-07 21:00:32,3045.0969,0.2556
2019-04-07 22:00:34,2928.2314,0.1588
2019-04-07 22:30:35,2673.2866,0.1238
2019-04-07 23:00:36,2753.7964,0.1927
2019-04-07 23:30:37,2748.8687,0.2297
2019-04-08 00:00:38,2603.9883,0.1532
2019-04-08 01:00:40,2759.8894,0.1992
2019-04-08 01:30:41,2629.4395,0.178
2019-04-08 02:30:43,2662.3652,0.2222
2019-04-08 03:00:44,2577.8235,0.1617
2019-04-08 03:30:45,2673.2615,0.2444
2019-04-08 04:00:46,2724.9468,0.2082
2019-04-08 04:30:47,2474.5867,0.2493
2019-04-08 05:00:48,2760.8264,0.2668
2019-04-08 05:30:49,2759.7095,0.3041
2019-04-08 06:00:50,2802.217,0.2779
2019-04-08 06:30:51,2971.7209,0.2753
2019-04-08 07:00:52,2698.3535,0.29
2019-04-08 07:30:53,3195.4351,0.3024
2019-04-08 08:00:54,3845.5046,0.3173
2019-04-08 08:30:55,3879.718,0.3521
2019-04-08 09:00:56,4017.7861,0.3271
2019-04-08 09:30:57,3827.7119,0.3234
2019-04-08 10:00:58,4069.7412,0.3296
2019-04-08 10:30:59,3653.7449,0.3055
2019-04-08 11:01:00,3185.4202,0.3066
2019-04-08 11:31:01,3244.8511,0.2838
2019-04-08 12:01:02,3892.0227,0.3159
2019-04-08 12:31:03,3332.78,0.2846
2019-04-08 13:01:04,3543.7383,0.3017
2019-04-08 13:31:05,3257.3911,0.274
2019-04-08 14:01:06,3567.5662,0.3096
2019-04-08 14:31:07,3882.2083,0.3453
2019-04-08 15:01:08,3596.4775,0.3034
2019-04-08 15:31:09,3480.6431,0.304
2019-04-08 16:01:10,3482.9324,0.3049
2019-04-08 16:31:11,2820.356,0.2957
2019-04-08 17:01:12,3162.8171,0.2965
2019-04-08 17:31:13,2794.7,0.3302
2019-04-08 18:01:14,2892.7537,0.3042
2019-04-08 18:31:15,2600.9185,0.2786
2019-04-08 19:01:16,2486.5176,0.2419
2019-04-08 19:31:17,2569.5774,0.2181
2019-04-08 20:31:19,2510.4932,0.1808
2019-04-08 21:01:20,2536.4119,0.2048
2019-04-08 21:31:21,2558.3159,0.199
2019-04-08 22:01:22,2606.3865,0.1273
2019-04-08 23:01:24,2522.0359,0.1243
2019-04-08 23:31:25,2484.3447,0.197
2019-04-09 00:01:26,2487.5042,0.1233
2019-04-09 01:01:28,2455.0579,0.2029
2019-04-09 01:31:29,2524.9944,0.0696
2019-04-09 02:01:30,2547.4194,0.0966
2019-04-09 02:31:31,2478.5562,0.1833
2019-04-09 03:01:32,2491.8132,0.1761
2019-04-09 03:31:33,2570.1482,0.1396
2019-04-09 04:01:34,2561.4771,0.0884
2019-04-09 04:31:35,2334.677,0.1179
2019-04-09 05:01:36,2302.3403,0.1558
2019-04-09 05:31:37,2642.665,0.1526
2019-04-09 06:01:38,2512.958,0.2159
2019-04-09 06:31:39,3014.9766,0.2675
2019-04-09 07:31:41,3029.3594,0.2886
2019-04-09 08:01:42,3422.6565,0.3115
2019-04-09 08:31:43,3686.9226,0.2878
2019-04-09 09:01:44,3447.7053,0.3415
2019-04-09 09:31:45,3394.4751,0.3186
2019-04-09 10:01:46,3412.1914,0.3029
2019-04-09 10:31:47,3310.1873,0.2728
2019-04-09 11:01:48,3708.7227,0.285
2019-04-09 11:31:49,3874.5835,0.2874
2019-04-09 12:01:50,3835.24,0.2869
2019-04-09 12:31:51,3767.5564,0.3041
2019-04-09 13:01:52,3576.1052,0.2816
2019-04-09 13:31:53,3628.521,0.2859
2019-04-09 14:01:54,3694.1873,0.2818
2019-04-09 14:31:55,3048.917,0.2769
2019-04-09 15:01:56,3384.8364,0.2715
2019-04-09 15:31:57,3365.3118,0.2694
2019-04-09 17:02:00,2432.1252,0.278
2019-04-09 17:32:01,2794.8777,0.2713
2019-04-09 18:02:02,3161.9597,0.2623
2019-04-09 19:02:04,2823.0469,0.2149
2019-04-09 20:32:07,2630.2817,0.1694
2019-04-09 21:02:08,2651.3887,0.133
2019-04-09 21:32:09,2694.4585,0.1517
2019-04-09 22:02:10,2551.2817,0.1161
2019-04-09 22:32:11,2601.3035,0.1609
2019-04-09 23:02:12,2595.6099,0.2565
2019-04-09 23:32:13,2669.7271,0.1475
2019-04-10 00:02:14,2596.061,0.1851
2019-04-10 00:32:15,2642.4402,0.182
2019-04-10 01:02:16,2619.5959,0.1727
2019-04-10 01:32:18,2526.4951,0.2393
2019-04-10 02:02:19,2512.9438,0.1437
2019-04-10 03:32:22,2525.0571,0.1662
2019-04-10 04:02:23,2648.1299,0.2203
2019-04-10 05:02:25,3461.6633,0.3244
2019-04-10 05:32:26,3054.8237,0.2659
2019-04-10 06:02:27,3116.3594,0.2795
2019-04-10 06:32:28,2850.6909,0.2791
2019-04-10 07:02:29,3077.698,0.2757
2019-04-10 07:32:30,2967.7498,0.2762
2019-04-10 08:02:31,3405.886,0.3139
2019-04-10 08:32:32,3992.1631,0.3006
2019-04-10 09:32:34,3412.5383,0.3934
2019-04-10 10:32:36,3916.335,0.3266
2019-04-10 11:32:38,3778.928,0.2809
2019-04-10 12:02:39,3540.7446,0.2803
2019-04-10 12:32:40,3410.0437,0.2729
2019-04-10 13:02:41,4053.218,0.3191
2019-04-10 13:32:42,3714.4712,0.3233
2019-04-10 14:02:43,3759.5371,0.3226
2019-04-10 16:02:47,3483.74,0.2772
2019-04-10 17:02:49,3762.3611,0.2927
2019-04-10 17:32:50,3041.6746,0.2568
2019-04-10 18:02:51,3193.6111,0.2577
2019-04-10 18:32:52,2970.7322,0.1697
2019-04-10 19:02:53,2630.9094,0.2578
2019-04-10 21:02:57,2576.5854,0.1504
2019-04-10 21:32:58,2398.6714,0.2474
2019-04-10 22:02:59,2352.6248,0.2177
2019-04-10 22:33:00,2541.4919,0.1419
2019-04-10 23:03:01,2581.7705,0.1568
2019-04-11 00:03:03,2516.9917,0.1069
2019-04-11 00:33:04,2459.3032,0.0968
2019-04-11 01:03:05,2487.8826,0.1109
2019-04-11 01:33:06,2524.4487,0.1015
2019-04-11 03:03:09,2619.147,0.1436
2019-04-11 04:03:11,2691.887,0.1364
2019-04-11 05:33:14,2846.5811,0.207
2019-04-11 06:03:15,2862.604,0.2474
2019-04-11 06:33:16,2738.7246,0.2598
2019-04-11 07:03:17,3092.0728,0.2819
2019-04-11 07:33:18,2970.5095,0.2836
2019-04-11 08:03:19,3332.531,0.2951
2019-04-11 08:33:20,3875.647,0.2799
2019-04-11 09:03:21,3281.657,0.2963
2019-04-11 09:33:22,3558.7371,0.3412
2019-04-11 10:03:23,3506.219,0.3218
2019-04-11 10:33:24,3049.7703,0.2833
2019-04-11 11:03:25,3503.5247,0.2784
2019-04-11 11:33:26,3619.0527,0.2803
2019-04-11 12:03:27,3211.4768,0.3009
2019-04-11 13:03:29,3638.2769,0.3045
2019-04-11 14:03:31,3253.0261,0.3016
2019-04-11 14:33:32,3181.3289,0.2801
2019-04-11 15:03:33,3235.188,0.286
2019-04-11 15:33:34,3329.1255,0.3164
2019-04-11 16:03:35,3286.8889,0.3487
2019-04-11 17:03:37,3163.7446,0.3066
2019-04-11 17:33:38,3119.9231,0.288
2019-04-11 18:03:39,3774.8755,0.2659
2019-04-11 18:33:40,2811.7036,0.2404
2019-04-11 20:03:43,2566.2568,0.1905
2019-04-11 21:03:45,2443.3135,0.1772
2019-04-11 21:33:46,2552.1809,0.1427
2019-04-11 22:33:48,2523.7068,0.1419
2019-04-11 23:03:49,2524.4094,0.145
2019-04-11 23:33:50,2517.4412,0.0881
2019-04-12 00:03:51,2493.0881,0.1121
2019-04-12 00:33:52,2463.6995,0.1374
2019-04-12 01:03:53,2721.8767,0.2275
2019-04-12 01:33:54,2492.6028,0.0756
2019-04-12 02:03:55,2454.4246,0.1853
2019-04-12 03:33:58,2443.241,0.1021
2019-04-12 04:03:59,2480.2808,0.0886
2019-04-12 04:34:00,2365.2617,0.1473
2019-04-12 05:04:01,2389.4832,0.1883
2019-04-12 06:04:03,2564.3186,0.1974
2019-04-12 06:34:04,2795.8774,0.2478
2019-04-12 07:04:05,3382.0618,0.2516
2019-04-12 07:34:06,3319.488,0.2774
2019-04-12 08:04:07,2949.1362,0.2761
2019-04-12 08:34:08,4107.4233,0.2947
2019-04-12 09:04:09,3865.7314,0.2981
2019-04-12 09:34:10,3916.9246,0.3402
2019-04-12 10:04:11,3300.6262,0.2957
2019-04-12 10:34:12,3727.7495,0.2846
2019-04-12 11:04:13,3623.5371,0.3054
2019-04-12 11:34:14,3394.4678,0.2839
2019-04-12 12:04:15,3531.6101,0.2828
2019-04-12 13:34:18,3665.2942,0.2769
2019-04-12 14:04:19,3663.3206,0.2982
2019-04-12 14:34:20,3074.3774,0.29
2019-04-12 15:04:21,3564.9617,0.2839
2019-04-12 15:34:22,3315.606,0.3168
2019-04-12 16:04:23,3249.7278,0.3062
2019-04-12 16:34:24,3175.3977,0.299
2019-04-12 17:04:25,3873.5671,0.2182
2019-04-12 17:34:26,3060.8435,0.2499
2019-04-12 18:04:27,2649.6738,0.1928
2019-04-12 18:34:28,3122.812,0.1538
2019-04-12 19:04:29,2774.9509,0.2034
2019-04-12 19:34:30,2854.4412,0.1635
2019-04-12 20:04:31,2471.1602,0.2287
2019-04-12 21:04:33,2526.8142,0.1588
2019-04-12 22:04:35,2469.2839,0.123
2019-04-12 22:34:36,2534.3469,0.1299
2019-04-12 23:04:37,2481.366,0.1926
2019-04-12 23:34:38,2600.321,0.1171
2019-04-13 00:04:39,2625.4978,0.1757
2019-04-13 00:34:40,2564.1858,0.1319
2019-04-13 01:04:41,2646.6909,0.1828
2019-04-13 02:34:44,2584.1125,0.1354
2019-04-13 03:04:45,2597.176,0.0918
2019-04-13 04:04:47,2603.6658,0.1123
2019-04-13 05:04:49,2628.8962,0.1742
2019-04-13 05:34:50,3606.5664,0.1596
2019-04-13 06:04:51,3024.552,0.2053
2019-04-13 06:34:52,3241.1584,0.2029
2019-04-13 07:34:54,2895.675,0.2505
2019-04-13 08:04:55,2655.5898,0.2432
2019-04-13 08:34:56,3301.2122,0.2789
2019-04-13 09:04:57,3137.9822,0.3423
2019-04-13 09:34:58,3176.7039,0.2851
2019-04-13 10:04:59,3438.3948,0.3023
2019-04-13 11:05:01,3819.9851,0.2768
2019-04-13 11:35:02,3139.8271,0.3121
2019-04-13 12:05:03,3542.751,0.2912
2019-04-13 12:35:04,3600.3923,0.2998
2019-04-13 13:05:05,3158.6431,0.2948
2019-04-13 13:35:06,3233.9131,0.2912
2019-04-13 14:05:07,3488.3799,0.3143
2019-04-13 14:35:08,2911.4119,0.2879
2019-04-13 15:05:09,3664.355,0.2975
2019-04-13 15:35:10,3437.6255,0.31
2019-04-13 16:05:11,3428.9343,0.3067
2019-04-13 16:35:12,3330.4639,0.2883
2019-04-13 17:05:13,3317.5144,0.3183
2019-04-13 18:05:15,3499.9202,0.2953
2019-04-13 18:35:16,2665.2981,0.2291
2019-04-13 19:35:18,2570.4058,0.1438
2019-04-13 20:05:19,2594.0295,0.24
2019-04-13 20:35:20,2683.7234,0.207
2019-04-13 21:35:22,3098.3599,0.2387
2019-04-13 22:05:23,3318.0852,0.2649
2019-04-13 22:35:24,2808.1506,0.1926
2019-04-13 23:35:26,3175.0642,0.2221
2019-04-14 00:05:27,2978.5293,0.1851
2019-04-14 00:35:28,2780.0676,0.157
2019-04-14 01:05:29,2768.6667,0.2011
2019-04-14 01:35:30,2939.7813,0.1914
2019-04-14 02:05:31,2851.6565,0.1889
2019-04-14 13:49:51,3371.0134,0.3162
2019-04-14 14:19:52,3142.1887,0.3799
2019-04-14 14:49:53,3386.4771,0.2976
2019-04-14 15:19:54,3619.8696,0.3314
2019-04-14 15:49:55,3207.5122,0.3199
2019-04-14 16:19:56,3377.0774,0.2981
2019-04-14 16:49:57,3402.3457,0.3161
2019-04-14 17:19:58,2695.0051,0.2846
2019-04-14 17:49:59,3285.5889,0.3002
2019-04-14 18:20:00,3198.4363,0.281
2019-04-14 18:50:01,2853.4028,0.2439
2019-04-14 19:20:02,2665.3059,0.2327
2019-04-14 19:50:03,2605.7854,0.1885
2019-04-14 20:20:04,2590.4741,0.1682
2019-04-14 21:50:07,2493.5371,0.0923
2019-04-14 22:20:08,2443.6763,0.1716
2019-04-14 22:50:09,2504.6719,0.1289
2019-04-14 23:50:11,2454.3401,0.1627
2019-04-15 00:20:12,2461.5376,0.093
2019-04-15 01:20:14,2475.4163,0.0846
2019-04-15 02:20:16,2478.2285,0.094
2019-04-15 02:50:17,2504.7788,0.1141
2019-04-15 03:50:19,2456.0439,0.1134
2019-04-15 04:20:20,2415.6877,0.1623
2019-04-15 04:50:21,2459.6997,0.2181
2019-04-15 06:20:24,2598.5461,0.2856
2019-04-15 06:50:25,3059.6003,0.2778
2019-04-15 07:20:26,2896.2117,0.2792
2019-04-15 07:50:27,2741.1453,0.2799
2019-04-15 08:20:28,2715.3887,0.2782
2019-04-15 08:50:29,2702.1638,0.2766
2019-04-15 09:20:30,2800.5559,0.2929
