2019-1-23 16:11:14, sleep, 3.9355
2019-1-23 16:26:15, wake, 3.94
2019-1-23 16:41:15, sleep, 3.9290
2019-1-23 16:56:16, wake, 3.93
2019-1-23 17:11:16, sleep, 3.8452
2019-1-23 17:26:17, wake, 3.85
2019-1-23 17:41:17, sleep, 3.8710
2019-1-23 17:56:18, wake, 3.87
2019-1-23 18:11:18, sleep, 3.8774
2019-1-23 18:26:19, wake, 3.88
2019-1-23 18:41:19, sleep, 3.9097
2019-1-23 18:56:20, wake, 3.91
2019-1-23 19:11:20, sleep, 3.8452
2019-1-23 19:26:21, wake, 3.85
2019-1-23 19:41:21, sleep, 3.8710
2019-1-23 19:56:22, wake, 3.87
2019-1-23 20:11:22, sleep, 3.8323
2019-1-23 20:26:23, wake, 3.83
2019-1-23 20:41:23, sleep, 3.8452
2019-1-23 20:56:24, wake, 3.85
2019-1-23 21:11:24, sleep, 3.8645
2019-1-23 21:26:25, wake, 3.86
2019-1-23 21:41:25, sleep, 3.8129
2019-1-23 21:56:26, wake, 3.81
2019-1-23 22:11:26, sleep, 3.8516
2019-1-23 22:26:27, wake, 3.85
2019-1-23 22:41:27, sleep, 3.8000
2019-1-23 22:56:28, wake, 3.80
2019-1-23 23:11:28, sleep, 3.8065
2019-1-23 23:26:29, wake, 3.81
2019-1-23 23:41:29, sleep, 3.8710
2019-1-23 23:56:30, wake, 3.87
2019-1-24 0:11:30, sleep, 3.8516
2019-1-24 0:26:31, wake, 3.85
2019-1-24 0:41:31, sleep, 3.8452
2019-1-24 0:56:32, wake, 3.85
2019-1-24 1:11:32, sleep, 3.8129
2019-1-24 1:26:33, wake, 3.81
2019-1-24 1:41:33, sleep, 3.8387
2019-1-24 1:56:34, wake, 3.84
2019-1-24 2:11:34, sleep, 3.7613
2019-1-24 2:26:35, wake, 3.76
2019-1-24 2:41:35, sleep, 3.7806
2019-1-24 2:56:36, wake, 3.78
2019-1-24 3:11:36, sleep, 3.8452
2019-1-24 3:26:37, wake, 3.85
2019-1-24 3:41:37, sleep, 3.8323
2019-1-24 3:56:38, wake, 3.83
2019-1-24 4:11:38, sleep, 3.7871
2019-1-24 4:26:39, wake, 3.79
2019-1-24 4:41:39, sleep, 3.8129
2019-1-24 4:56:40, wake, 3.81
2019-1-24 5:11:40, sleep, 3.8129
2019-1-24 5:26:41, wake, 3.81
2019-1-24 5:41:41, sleep, 3.8000
2019-1-24 5:56:42, wake, 3.80
2019-1-24 6:11:42, sleep, 3.7935
2019-1-24 6:26:43, wake, 3.79
2019-1-24 6:41:43, sleep, 3.8129
2019-1-24 6:56:44, wake, 3.81
2019-1-24 7:11:44, sleep, 3.8065
2019-1-24 7:26:45, wake, 3.81
2019-1-24 7:41:45, sleep, 3.7806
2019-1-24 7:56:46, wake, 3.78
2019-1-24 7:56:50, sleep, 3.6968
2019-1-25 10:16:51, wake, 3.99
2019-1-25 10:29:55, sleep, 3.9871
2019-1-25 10:44:56, wake, 3.99
2019-1-25 10:59:56, sleep, 4.0452
2019-1-25 11:14:57, wake, 4.05
2019-1-25 11:29:57, sleep, 4.1613
2019-1-25 11:44:58, wake, 4.16
2019-1-25 11:59:58, sleep, 4.2129
2019-1-25 12:14:59, wake, 4.21
2019-1-25 12:29:59, sleep, 4.1871
2019-1-25 12:45:00, wake, 4.19
2019-1-25 13:00:00, sleep, 4.2065
2019-1-25 13:15:01, wake, 4.21
2019-1-25 13:30:01, sleep, 4.1935
2019-1-25 13:45:02, wake, 4.19
2019-1-25 14:00:02, sleep, 4.1935
2019-1-25 14:15:03, wake, 4.19
2019-1-25 14:30:03, sleep, 4.1548
2019-1-25 14:45:04, wake, 4.15
2019-1-25 15:00:04, sleep, 4.1032
2019-1-25 15:15:05, wake, 4.10
2019-1-25 15:30:05, sleep, 4.1742
2019-1-25 15:45:06, wake, 4.17
2019-1-25 16:00:06, sleep, 4.1290
2019-1-25 16:15:07, wake, 4.13
